Timestamp,altitude,course,horizontalAccuracy,latitude,longitude,rawSpeed
2016-02-25 17:31:17 +0000,0,270,12,41.875792,-87.6087689999999,13.4112
2016-02-25 17:31:18 +0000,0,270,12,41.875792,-87.6086039999999,13.4112
2016-02-25 17:31:19 +0000,0,270,12,41.875792,-87.6084389999999,13.4112
2016-02-25 17:31:20 +0000,0,270,12,41.875792,-87.6082739999999,13.4112
2016-02-25 17:31:21 +0000,0,270,12,41.875792,-87.6081089999999,13.4112
2016-02-25 17:31:22 +0000,0,270,12,41.875792,-87.6079439999999,13.4112
2016-02-25 17:31:23 +0000,0,270,12,41.875792,-87.6077789999999,13.4112
2016-02-25 17:31:24 +0000,0,270,12,41.875792,-87.6076139999999,13.4112
2016-02-25 17:31:25 +0000,0,270,12,41.875792,-87.6074489999999,13.4112
2016-02-25 17:31:26 +0000,0,270,12,41.875792,-87.6072839999999,13.4112
2016-02-25 17:31:27 +0000,0,270,12,41.875792,-87.6071189999999,13.4112
2016-02-25 17:31:28 +0000,0,270,12,41.875792,-87.6069539999999,13.4112
2016-02-25 17:31:29 +0000,0,270,12,41.875792,-87.6067889999999,13.4112
2016-02-25 17:31:30 +0000,0,270,12,41.875792,-87.6065689999999,17.8816
2016-02-25 17:31:31 +0000,0,270,12,41.875792,-87.6063489999999,17.8816
2016-02-25 17:31:32 +0000,0,270,12,41.875792,-87.6061289999999,17.8816
2016-02-25 17:31:33 +0000,0,270,12,41.875792,-87.6059089999999,17.8816
2016-02-25 17:31:34 +0000,0,270,12,41.875792,-87.6056889999999,17.8816
2016-02-25 17:31:35 +0000,0,270,12,41.875792,-87.6054689999999,17.8816
2016-02-25 17:31:36 +0000,0,270,12,41.875792,-87.6052489999999,17.8816
2016-02-25 17:31:37 +0000,0,270,12,41.875792,-87.6050289999999,17.8816
2016-02-25 17:31:38 +0000,0,270,12,41.875792,-87.6048089999999,17.8816
2016-02-25 17:31:39 +0000,0,270,12,41.875792,-87.6045889999999,17.8816
2016-02-25 17:31:40 +0000,0,270,12,41.875792,-87.6043689999999,17.8816
2016-02-25 17:31:41 +0000,0,270,12,41.875792,-87.6041489999999,17.8816
2016-02-25 17:31:42 +0000,0,270,12,41.875792,-87.6039289999999,17.8816
2016-02-25 17:31:43 +0000,0,270,12,41.875792,-87.6037089999999,17.8816
2016-02-25 17:31:44 +0000,0,270,12,41.875792,-87.6034889999999,17.8816
2016-02-25 17:31:45 +0000,0,270,12,41.875792,-87.6032689999999,17.8816
2016-02-25 17:31:46 +0000,0,270,12,41.875792,-87.6032139999999,4.4704
2016-02-25 17:31:47 +0000,0,270,12,41.875792,-87.6031589999999,4.4704
2016-02-25 17:31:48 +0000,0,270,12,41.875792,-87.6031039999999,4.4704
2016-02-25 17:31:49 +0000,0,270,12,41.875792,-87.6030489999999,4.4704
2016-02-25 17:31:50 +0000,0,270,12,41.875792,-87.6029939999999,4.4704
2016-02-25 17:31:51 +0000,0,270,12,41.875792,-87.6029389999999,4.4704
2016-02-25 17:31:52 +0000,0,270,12,41.875792,-87.6028839999999,4.4704
2016-02-25 17:31:53 +0000,0,270,12,41.875792,-87.6028289999999,4.4704
2016-02-25 17:31:54 +0000,0,270,12,41.875792,-87.6027739999999,4.4704
2016-02-25 17:31:55 +0000,0,270,12,41.875792,-87.6027189999999,4.4704
2016-02-25 17:31:56 +0000,0,270,12,41.875792,-87.6026639999999,4.4704
2016-02-25 17:31:57 +0000,0,270,12,41.875792,-87.6026089999999,4.4704
2016-02-25 17:31:58 +0000,0,270,12,41.875792,-87.6025539999999,4.4704
2016-02-25 17:31:59 +0000,0,270,12,41.875792,-87.6024989999999,4.4704
2016-02-25 17:32:00 +0000,0,270,12,41.875792,-87.6023889999999,8.9408
2016-02-25 17:32:01 +0000,0,270,12,41.875792,-87.6022789999999,8.9408
2016-02-25 17:32:02 +0000,0,270,12,41.875792,-87.6021689999999,8.9408
2016-02-25 17:32:03 +0000,0,270,12,41.875792,-87.6020589999999,8.9408
2016-02-25 17:32:04 +0000,0,270,12,41.875792,-87.6019489999998,8.9408
2016-02-25 17:32:05 +0000,0,270,12,41.875792,-87.6018389999998,8.9408
2016-02-25 17:32:06 +0000,0,270,12,41.875792,-87.6017289999998,8.9408
2016-02-25 17:32:07 +0000,0,270,12,41.875792,-87.6016189999998,8.9408
2016-02-25 17:32:08 +0000,0,270,12,41.875792,-87.6015089999998,8.9408
2016-02-25 17:32:09 +0000,0,270,12,41.875792,-87.6013989999998,8.9408
2016-02-25 17:32:10 +0000,0,270,12,41.875792,-87.6012889999998,8.9408
2016-02-25 17:32:11 +0000,0,270,12,41.875792,-87.6011789999998,8.9408
2016-02-25 17:32:12 +0000,0,270,12,41.875792,-87.6010689999998,8.9408
2016-02-25 17:32:13 +0000,0,270,12,41.875792,-87.6009589999998,8.9408
2016-02-25 17:32:14 +0000,0,270,12,41.875792,-87.6008489999998,8.9408
2016-02-25 17:32:15 +0000,0,270,12,41.875792,-87.6006839999998,13.4112
2016-02-25 17:32:16 +0000,0,270,12,41.875792,-87.6005189999998,13.4112
2016-02-25 17:32:17 +0000,0,270,12,41.875792,-87.6003539999998,13.4112
2016-02-25 17:32:18 +0000,0,270,12,41.875792,-87.6001889999998,13.4112
2016-02-25 17:32:19 +0000,0,270,12,41.875792,-87.6000239999998,13.4112
2016-02-25 17:32:20 +0000,0,270,12,41.875792,-87.5998589999998,13.4112
2016-02-25 17:32:21 +0000,0,270,12,41.875792,-87.5996939999998,13.4112
2016-02-25 17:32:22 +0000,0,270,12,41.875792,-87.5995289999998,13.4112
2016-02-25 17:32:23 +0000,0,270,12,41.875792,-87.5993639999998,13.4112
2016-02-25 17:32:24 +0000,0,270,12,41.875792,-87.5991989999998,13.4112
2016-02-25 17:32:25 +0000,0,270,12,41.875792,-87.5990339999998,13.4112
2016-02-25 17:32:26 +0000,0,270,12,41.875792,-87.5988689999998,13.4112
2016-02-25 17:32:27 +0000,0,270,12,41.875792,-87.5987039999998,13.4112
2016-02-25 17:32:28 +0000,0,270,12,41.875792,-87.5985389999998,13.4112
2016-02-25 17:32:29 +0000,0,270,12,41.875792,-87.5983739999999,13.4112
2016-02-25 17:32:30 +0000,0,270,12,41.875792,-87.5981539999999,17.8816
2016-02-25 17:32:31 +0000,0,270,12,41.875792,-87.5979339999999,17.8816
2016-02-25 17:32:32 +0000,0,270,12,41.875792,-87.5977139999999,17.8816
2016-02-25 17:32:33 +0000,0,270,12,41.875792,-87.5974939999999,17.8816
2016-02-25 17:32:34 +0000,0,270,12,41.875792,-87.5972739999999,17.8816
2016-02-25 17:32:35 +0000,0,270,12,41.875792,-87.5970539999999,17.8816
2016-02-25 17:32:36 +0000,0,270,12,41.875792,-87.5968339999999,17.8816
2016-02-25 17:32:37 +0000,0,270,12,41.875792,-87.5966139999999,17.8816
2016-02-25 17:32:38 +0000,0,270,12,41.875792,-87.5963939999999,17.8816
2016-02-25 17:32:39 +0000,0,270,12,41.875792,-87.5961739999999,17.8816
2016-02-25 17:32:40 +0000,0,270,12,41.875792,-87.5959539999999,17.8816
2016-02-25 17:32:41 +0000,0,270,12,41.875792,-87.5957339999999,17.8816
2016-02-25 17:32:42 +0000,0,270,12,41.875792,-87.5955139999999,17.8816
2016-02-25 17:32:43 +0000,0,270,12,41.875792,-87.5952939999999,17.8816
2016-02-25 17:32:44 +0000,0,270,12,41.875792,-87.5950739999999,17.8816
2016-02-25 17:32:45 +0000,0,270,12,41.875792,-87.5950189999999,4.4704
2016-02-25 17:32:46 +0000,0,270,12,41.875792,-87.5949639999999,4.4704
2016-02-25 17:32:47 +0000,0,270,12,41.875792,-87.5949089999999,4.4704
2016-02-25 17:32:48 +0000,0,270,12,41.875792,-87.5948539999999,4.4704
2016-02-25 17:32:49 +0000,0,270,12,41.875792,-87.5947989999999,4.4704
2016-02-25 17:32:50 +0000,0,270,12,41.875792,-87.5947439999998,4.4704
2016-02-25 17:32:51 +0000,0,270,12,41.875792,-87.5946889999998,4.4704
2016-02-25 17:32:52 +0000,0,270,12,41.875792,-87.5946339999998,4.4704
2016-02-25 17:32:53 +0000,0,270,12,41.875792,-87.5945789999998,4.4704
2016-02-25 17:32:54 +0000,0,270,12,41.875792,-87.5945239999998,4.4704
2016-02-25 17:32:55 +0000,0,270,12,41.875792,-87.5944689999998,4.4704
2016-02-25 17:32:56 +0000,0,270,12,41.875792,-87.5944139999998,4.4704
2016-02-25 17:32:57 +0000,0,270,12,41.875792,-87.5943589999998,4.4704
2016-02-25 17:32:58 +0000,0,270,12,41.875792,-87.5943039999998,4.4704
2016-02-25 17:32:59 +0000,0,270,12,41.875792,-87.5942489999998,4.4704
2016-02-25 17:33:00 +0000,0,270,12,41.875792,-87.5941939999998,4.4704
2016-02-25 17:33:01 +0000,0,270,12,41.875792,-87.5940839999998,8.9408
2016-02-25 17:33:02 +0000,0,270,12,41.875792,-87.5939739999998,8.9408
2016-02-25 17:33:03 +0000,0,270,12,41.875792,-87.5938639999998,8.9408
2016-02-25 17:33:04 +0000,0,270,12,41.875792,-87.5937539999998,8.9408
2016-02-25 17:33:05 +0000,0,270,12,41.875792,-87.5936439999998,8.9408
2016-02-25 17:33:06 +0000,0,270,12,41.875792,-87.5935339999998,8.9408
2016-02-25 17:33:07 +0000,0,270,12,41.875792,-87.5934239999998,8.9408
2016-02-25 17:33:08 +0000,0,270,12,41.875792,-87.5933139999998,8.9408
2016-02-25 17:33:09 +0000,0,270,12,41.875792,-87.5932039999998,8.9408
2016-02-25 17:33:10 +0000,0,270,12,41.875792,-87.5930939999998,8.9408
2016-02-25 17:33:11 +0000,0,270,12,41.875792,-87.5929839999997,8.9408
2016-02-25 17:33:12 +0000,0,270,12,41.875792,-87.5928739999997,8.9408
2016-02-25 17:33:13 +0000,0,270,12,41.875792,-87.5927639999997,8.9408
2016-02-25 17:33:14 +0000,0,270,12,41.875792,-87.5926539999997,8.9408
2016-02-25 17:33:15 +0000,0,270,12,41.875792,-87.5925439999997,8.9408
2016-02-25 17:33:16 +0000,0,270,12,41.875792,-87.5924339999997,8.9408
2016-02-25 17:33:17 +0000,0,270,12,41.875792,-87.5923239999997,8.9408
2016-02-25 17:33:18 +0000,0,270,12,41.875792,-87.5922139999997,8.9408
2016-02-25 17:33:19 +0000,0,270,12,41.875792,-87.5921039999997,8.9408
2016-02-25 17:33:20 +0000,0,270,12,41.875792,-87.5919939999997,8.9408
2016-02-25 17:33:21 +0000,0,270,12,41.875792,-87.5918839999997,8.9408
2016-02-25 17:33:22 +0000,0,270,12,41.875792,-87.5917739999997,8.9408
2016-02-25 17:33:23 +0000,0,270,12,41.875792,-87.5916639999997,8.9408
2016-02-25 17:33:24 +0000,0,270,12,41.875792,-87.5915539999997,8.9408
2016-02-25 17:33:25 +0000,0,270,12,41.875792,-87.5914439999997,8.9408
2016-02-25 17:33:26 +0000,0,270,12,41.875792,-87.5913339999996,8.9408
2016-02-25 17:33:27 +0000,0,270,12,41.875792,-87.5912239999996,8.9408
2016-02-25 17:33:28 +0000,0,270,12,41.875792,-87.5911139999996,8.9408
2016-02-25 17:33:29 +0000,0,270,12,41.875792,-87.5910039999996,8.9408
2016-02-25 17:33:30 +0000,0,270,12,41.875792,-87.5908939999996,8.9408
2016-02-25 17:33:31 +0000,0,270,12,41.875792,-87.5907839999996,8.9408
2016-02-25 17:33:32 +0000,0,270,12,41.875792,-87.5906739999996,8.9408
2016-02-25 17:33:33 +0000,0,270,12,41.875792,-87.5905639999996,8.9408
2016-02-25 17:33:34 +0000,0,270,12,41.875792,-87.5904539999996,8.9408
2016-02-25 17:33:35 +0000,0,270,12,41.875792,-87.5903439999996,8.9408
2016-02-25 17:33:36 +0000,0,270,12,41.875792,-87.5902339999996,8.9408
2016-02-25 17:33:37 +0000,0,270,12,41.875792,-87.5901239999996,8.9408
2016-02-25 17:33:38 +0000,0,270,12,41.875792,-87.5900139999996,8.9408
2016-02-25 17:33:39 +0000,0,270,12,41.875792,-87.5899039999996,8.9408
2016-02-25 17:33:40 +0000,0,270,12,41.875792,-87.5897939999996,8.9408
2016-02-25 17:33:41 +0000,0,270,12,41.875792,-87.5896839999996,8.9408
2016-02-25 17:33:42 +0000,0,270,12,41.875792,-87.5895739999995,8.9408
2016-02-25 17:33:43 +0000,0,270,12,41.875792,-87.5894639999995,8.9408
2016-02-25 17:33:44 +0000,0,270,12,41.875792,-87.5893539999995,8.9408
2016-02-25 17:33:45 +0000,0,270,12,41.875792,-87.5892439999995,8.9408
2016-02-25 17:33:46 +0000,0,270,12,41.875792,-87.5891339999995,8.9408
2016-02-25 17:33:47 +0000,0,270,12,41.875792,-87.5890239999995,8.9408
2016-02-25 17:33:48 +0000,0,270,12,41.875792,-87.5889139999995,8.9408
2016-02-25 17:33:49 +0000,0,270,12,41.875792,-87.5888039999995,8.9408
2016-02-25 17:33:50 +0000,0,270,12,41.875792,-87.5886939999995,8.9408
2016-02-25 17:33:51 +0000,0,270,12,41.875792,-87.5885839999995,8.9408
2016-02-25 17:33:52 +0000,0,270,12,41.875792,-87.5884739999995,8.9408
2016-02-25 17:33:53 +0000,0,270,12,41.875792,-87.5883639999995,8.9408
2016-02-25 17:33:54 +0000,0,270,12,41.875792,-87.5882539999995,8.9408
2016-02-25 17:33:55 +0000,0,270,12,41.875792,-87.5881439999995,8.9408
2016-02-25 17:33:56 +0000,0,270,12,41.875792,-87.5880339999995,8.9408
2016-02-25 17:33:57 +0000,0,270,12,41.875792,-87.5879239999994,8.9408
2016-02-25 17:33:58 +0000,0,270,12,41.875792,-87.5878139999994,8.9408
2016-02-25 17:33:59 +0000,0,270,12,41.875792,-87.5877039999994,8.9408
2016-02-25 17:34:00 +0000,0,270,12,41.875792,-87.5875939999994,8.9408
